date,All-count,Conservative-count,Progressive-count,All-total_count,Conservative-total_count,Progressive-total_count,All-ratio,Conservative-ratio,Progressive-ratio
"2019-09-17","35","15","12","36254","12766","12812","0.0009654107133006013","0.0011749960833463888","0.0009366219169528567"
"2019-09-18","36","20","14","36427","12716","13132","0.0009882779257144427","0.0015728216420257944","0.0010660980810234541"
"2019-09-19","44","29","14","36933","12997","13253","0.001191346492296862","0.0022312841424944217","0.0010563645966950878"
"2019-09-20","27","16","8","34261","11580","12594","0.0007880680657307142","0.001381692573402418","0.0006352231221216452"
"2019-09-21","24","11","8","21065","7449","6885","0.0011393306432470923","0.0014767082829910056","0.0011619462599854757"
"2019-09-22","13","8","3","22535","7797","7420","0.0005768804082538273","0.0010260356547390022","0.00040431266846361187"
"2019-09-23","33","18","10","35352","12402","12539","0.00093346911065852","0.001451378809869376","0.0007975117632985087"
"2019-09-24","78","43","26","38103","13061","13841","0.0020470829068577278","0.0032922440854452188","0.001878476988656889"
"2019-09-25","20","10","8","37662","13170","13706","0.0005310392438001168","0.0007593014426727411","0.0005836859769444039"
"2019-09-26","35","16","14","37093","13032","13496","0.0009435742592942064","0.0012277470841006752","0.001037344398340249"
"2019-09-27","26","16","7","34135","11635","12315","0.0007616815585176505","0.0013751611516974644","0.0005684125050751116"
"2019-09-28","15","7","5","20980","7596","6840","0.0007149666348903718","0.0009215376513954713","0.0007309941520467836"
"2019-09-29","16","14","1","21511","7730","6885","0.0007438054948630933","0.0018111254851228978","0.00014524328249818446"
"2019-09-30","29","23","4","35598","12747","12741","0.0008146525085678971","0.0018043461206558406","0.00031394709991366455"
"2019-10-01","30","18","10","35542","12852","12552","0.0008440718023746554","0.0014005602240896359","0.0007966857871255577"
"2019-10-02","12","9","3","36706","13252","13105","0.0003269220290960606","0.0006791427709025053","0.0002289202594429607"
"2019-10-03","43","22","17","36671","13151","13191","0.001172588694063429","0.0016728765873317618","0.0012887574861648093"
"2019-10-04","37","29","6","34634","12122","12700","0.0010683143731593232","0.0023923444976076554","0.00047244094488188977"
"2019-10-05","25","9","10","22079","8196","7412","0.0011322976584084423","0.0010980966325036604","0.0013491635186184566"
"2019-10-06","3","3","0","20914","7849","6834","0.0001434445825762647","0.0003822142948146261","0"
"2019-10-07","17","9","6","36029","14185","12313","0.00047184212717533096","0.0006344730348960169","0.0004872898562494924"
"2019-10-08","19","14","4","33902","13270","11812","0.0005604389121585747","0.0010550113036925397","0.0003386386725364037"
"2019-10-09","22","19","1","36100","14143","12444","0.0006094182825484765","0.00134342077352754","8.036001285760205e-05"
"2019-10-10","27","21","6","33249","12111","12176","0.0008120544978796355","0.0017339608620262571","0.0004927726675427069"
"2019-10-11","19","12","6","34260","12305","12422","0.0005545826036193812","0.0009752133279154815","0.0004830140074062148"
"2019-10-12","11","6","3","19553","7231","6325","0.0005625735181302102","0.0008297607523164155","0.0004743083003952569"
"2019-10-13","19","15","3","20458","7535","6471","0.0009287320363671913","0.0019907100199071004","0.0004636068613815484"
"2019-10-14","26","20","5","30992","11397","10697","0.0008389261744966443","0.0017548477669562166","0.00046742077217911565"
"2019-10-15","42","23","11","39046","14193","13791","0.0010756543564001434","0.001620517156344677","0.0007976216372996882"
"2019-10-16","49","33","14","36999","13582","13363","0.0013243601178410227","0.002429686349580327","0.0010476689366160294"
"2019-10-17","23","11","12","37718","13505","13671","0.0006097884299273556","0.0008145131432802666","0.0008777704630239193"
"2019-10-18","33","18","12","34518","12070","12514","0.0009560229445506692","0.001491300745650373","0.000958926002876778"
"2019-10-19","31","20","8","20347","7621","6561","0.001523566127684671","0.002624327516074006","0.0012193263222069807"
"2019-10-20","23","20","2","19684","7250","6480","0.0011684616947774842","0.002758620689655172","0.00030864197530864197"
"2019-10-21","35","27","5","34589","12442","12444","0.0010118823903553153","0.0021700691207201415","0.0004018000642880103"
"2019-10-22","35","23","8","37376","13764","12928","0.0009364297945205479","0.0016710258645742516","0.0006188118811881188"
"2019-10-23","21","19","2","37147","13319","13468","0.0005653215602875064","0.0014265335235378032","0.0001485001485001485"
"2019-10-24","28","18","10","36783","13412","13368","0.0007612212163227577","0.0013420817178645989","0.0007480550568521843"
"2019-10-25","29","16","9","31947","11155","11873","0.0009077534666791874","0.0014343343792021514","0.0007580224037732671"
"2019-10-26","10","7","3","18568","6601","6421","0.0005385609651012495","0.0010604453870625664","0.0004672169444011836"
"2019-10-27","7","7","0","17614","6626","6113","0.0003974111502214148","0.001056444310292786","0"
"2019-10-28","24","14","10","26052","9440","9641","0.0009212344541685859","0.0014830508474576272","0.0010372368011617053"
"2019-10-29","33","27","3","30714","11084","11424","0.0010744285993358079","0.002435943702634428","0.0002626050420168067"
"2019-10-30","33","22","7","37281","13643","13200","0.0008851693892331214","0.0016125485597009456","0.0005303030303030304"
"2019-10-31","33","22","5","36662","13394","13129","0.0009001145600349136","0.0016425265044049575","0.0003808363165511463"
"2019-11-01","29","22","7","34263","12100","12593","0.0008463940694043137","0.0018181818181818182","0.0005558643690939411"
"2019-11-02","20","18","2","20298","7457","6655","0.0009853187506158243","0.002413839345581333","0.00030052592036063113"
"2019-11-03","22","16","6","9670","3854","3581","0.002275077559462254","0.0041515308770108976","0.0016755096341803965"
"2019-11-04","33","25","5","34160","12152","12576","0.0009660421545667448","0.002057274522712311","0.0003975826972010178"
"2019-11-05","15","12","3","37798","14273","13500","0.00039684639398909993","0.0008407482659567014","0.00022222222222222223"
"2019-11-06","34","15","18","39303","15465","13614","0.000865073912932855","0.0009699321047526673","0.0013221683561040105"
"2019-11-07","25","13","12","37088","13851","13381","0.0006740724762726489","0.0009385603927514258","0.0008967939615873253"
"2019-11-08","28","20","6","33586","12122","12574","0.0008336807002917883","0.0016498927569707968","0.0004771751232702402"
"2019-11-09","21","14","3","19883","7407","6692","0.001056178645073681","0.0018901039557175645","0.00044829647340107593"
"2019-11-10","22","10","7","19971","7357","6770","0.001101597316108357","0.0013592496941688189","0.00103397341211226"
"2019-11-11","29","20","5","31875","11771","11375","0.0009098039215686274","0.0016990909863223175","0.00043956043956043956"
"2019-11-12","39","22","12","34826","12955","12519","0.0011198529834032045","0.0016981860285604014","0.000958543014617781"
"2019-11-13","25","21","4","32145","11924","11768","0.0007777259293824856","0.0017611539751761153","0.0003399048266485384"
"2019-11-14","37","13","18","37212","13779","13416","0.0009943029130388048","0.0009434646926482328","0.0013416815742397137"
"2019-11-15","41","17","17","34992","12378","13143","0.0011716963877457705","0.0013734044272095654","0.0012934642014760709"
"2019-11-16","23","17","3","20514","7672","7018","0.0011211855318319197","0.0022158498435870698","0.0004274722143060701"
"2019-11-17","8","4","4","20644","7597","6789","0.00038752179810114316","0.0005265236277477951","0.0005891883929886581"
"2019-11-18","12","6","5","34746","12781","12282","0.0003453634950785702","0.00046944683514591975","0.0004070998208760788"
"2019-11-19","24","13","10","37221","13975","13189","0.0006447972918513742","0.0009302325581395349","0.0007582075972401243"
"2019-11-20","27","18","4","37739","13941","13542","0.0007154402607382283","0.0012911555842479018","0.0002953773445576724"
"2019-11-21","41","17","16","33948","12731","12122","0.0012077294685990338","0.0013353232267693032","0.0013199142055766375"
"2019-11-22","33","18","11","35771","13456","12697","0.0009225350143971374","0.00133769322235434","0.0008663463810348901"
"2019-11-23","9","4","3","20583","7586","6901","0.00043725404459991256","0.0005272871078302136","0.000434719605854224"
"2019-11-24","15","10","5","20890","7498","7006","0.0007180469123982767","0.0013336889837289945","0.0007136739937196689"
"2019-11-25","23","15","3","34784","12730","12560","0.0006612235510579577","0.001178318931657502","0.00023885350318471338"
"2019-11-26","29","16","12","34487","12856","12592","0.0008408965697219242","0.0012445550715619166","0.0009529860228716646"
"2019-11-27","33","27","4","32903","12307","12004","0.0010029480594474667","0.0021938734053790526","0.0003332222592469177"
"2019-11-28","5","3","2","23874","8862","8484","0.00020943285582642206","0.00033852403520649965","0.00023573785950023574"
"2019-11-29","21","14","7","26817","9341","9924","0.0007830853563038371","0.0014987688684295042","0.0007053607416364369"
"2019-11-30","8","7","1","10859","4049","3818","0.0007367160880375726","0.001728821931341072","0.00026191723415400735"
"2019-12-01","10","4","6","10227","4463","3618","0.000977803852547179","0.0008962581223392337","0.001658374792703151"
"2019-12-02","23","12","11","34834","12821","12824","0.0006602744445082391","0.0009359644333515327","0.0008577666874610106"
"2019-12-03","16","9","3","36344","13797","13031","0.00044023772837332157","0.0006523157208088715","0.00023022024403345867"
"2019-12-04","20","13","6","35702","13532","12775","0.0005601927062909641","0.0009606857818504287","0.0004696673189823875"
"2019-12-05","22","18","3","35352","13194","13041","0.0006223127404390134","0.001364256480218281","0.00023004370830457787"
"2019-12-06","41","30","8","31280","11150","11888","0.0013107416879795397","0.0026905829596412557","0.0006729475100942127"
"2019-12-07","15","12","2","18545","6980","6267","0.0008088433540037746","0.0017191977077363897","0.00031913196106590075"
"2019-12-08","5","3","1","19739","7126","6857","0.00025330563858351484","0.0004209935447656469","0.00014583637159107482"
"2019-12-09","37","18","15","33625","12717","12299","0.0011003717472118958","0.0014154281670205238","0.0012196113505163022"
"2019-12-10","22","13","8","35581","13633","13192","0.0006183075236783677","0.0009535685469082374","0.0006064281382656155"
"2019-12-11","20","13","6","35195","13321","13154","0.000568262537292229","0.0009759027100067563","0.00045613501596472556"
"2019-12-12","34","28","5","36904","13586","13260","0.000921309343160633","0.0020609450905343736","0.0003770739064856712"
"2019-12-13","43","31","9","32952","12171","11630","0.0013049283806749212","0.002547038041245584","0.0007738607050730869"
"2019-12-14","13","12","1","19219","7043","6629","0.0006764139653467923","0.0017038193951441148","0.0001508523155830442"
"2019-12-15","22","19","3","20256","7829","6724","0.0010860979462875198","0.002426874441180227","0.000446162998215348"
"2019-12-16","36","15","15","31995","12235","11486","0.0011251758087201125","0.0012259910093992644","0.001305937663242208"
"2019-12-17","33","20","12","34474","13121","12291","0.0009572431397574984","0.001524274064476793","0.000976324139614352"
"2019-12-18","32","16","11","35670","13560","12897","0.0008971124194000561","0.0011799410029498525","0.0008529115298131348"
"2019-12-19","27","20","5","34941","13213","12463","0.0007727311754099768","0.0015136607886172709","0.0004011875150445318"
"2019-12-20","22","19","3","31114","11274","11437","0.0007070771999742881","0.0016852935958843356","0.0002623065489201714"
"2019-12-21","10","6","3","18811","6974","6484","0.0005316038488118654","0.0008603383997705764","0.0004626773596545342"
"2019-12-22","11","11","0","18851","7052","6092","0.0005835234205081958","0.001559841179807147","0"
"2019-12-23","32","22","7","28553","10521","10048","0.0011207228662487305","0.002091055983271552","0.000696656050955414"
"2019-12-24","19","15","4","22317","8334","7783","0.0008513689115920599","0.0017998560115190785","0.0005139406398560967"
"2019-12-25","8","5","3","15017","5719","4998","0.0005327295731504295","0.0008742787200559538","0.0006002400960384153"
"2019-12-26","37","26","3","27163","10435","8970","0.0013621470382505613","0.0024916147580258743","0.00033444816053511704"
"2019-12-27","23","14","7","24802","8882","9011","0.0009273445689863721","0.0015762215717180816","0.000776828320941072"
"2019-12-28","13","11","2","17089","6542","5671","0.0007607232722804143","0.001681442983797004","0.00035267148651031563"
"2019-12-29","6","5","0","18425","7138","6147","0.00032564450474898234","0.0007004763239002522","0"
"2019-12-30","41","26","10","28804","10883","9945","0.0014234134148034996","0.002389047137737756","0.001005530417295123"
"2019-12-31","66","39","14","28754","10911","9492","0.0022953328232593728","0.0035743744844652188","0.0014749262536873156"
